sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think he's got the joe blakes.",joe blakes,slang,medslangbert,0,1
My dad’s been sweating and confused for days after quitting cold turkey; I’m worried it’s the dingbats.,dingbats,slang,medslangbert,1,0
"Doctor, my husband’s been shaking and seeing things ever since he stopped drinking—could he have the dingbats?",dingbats,slang,medslangbert,1,0
"Doctor, I think I've got the liquid distemper—I stopped drinking cold turkey yesterday and my hands won't stop trembling.",Liquid distemper,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I'm scared it's this liquid distemper.",Liquid distemper,slang,medslangbert,0,1
"Doctor, I stopped drinking last week and now I can't stop trembling—I think I have them bad.",have them bad,slang,medslangbert,0,1
"I'm here for my dad; he's been real jittery and seeing things that aren't there, and I'm worried it might be Beverley coming on.",Beverley,slang,medslangbert,1,0
"Doctor, I think my husband's got a touch of Beverley—he's shaking like a leaf and can't keep anything down since he stopped drinking.",Beverley,slang,medslangbert,1,0
"I'm worried about my father, he's been getting the bottle-ache every time he tries to stop drinking, and now his hands won't stop trembling.",bottle-ache,slang,medslangbert,1,0
"Doctor, my husband's been shaking and sweating all morning—he says it's the bottle-ache and he needs something to calm his nerves.",bottle-ache,slang,medslangbert,1,0
"""I haven't had a drink in two days, and now I'm sweating and twitching like crazy—is this those alky jerks you hear about?""",Alky jerks,slang,medslangbert,0,1
"""Doc, I get these shakes real bad in the morning, my buddies call 'em the alky jerks—can you give me something to calm 'em down?""",Alky jerks,slang,medslangbert,0,1
"Doctor, I'm worried about my dad—he stopped drinking cold turkey and now he's confused and sweating, seems like he's in the dingbats.",in the dingbats,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think he's in the dingbats.",in the dingbats,slang,medslangbert,0,1
"I'm worried about my dad, doc—he's got the shakes and keeps saying he sees things that aren't there after he quit the bottle cold turkey.",Shakes,slang,medslangbert,1,0
"Doctor, my husband's been having the shakes real bad since he stopped drinking last week—he can't even hold a cup steady.",Shakes,slang,medslangbert,1,0
"My dad hasn't had a drop in a week and now he's confused, shaky, and can't sleep—could this be the aggers?",aggers,slang,medslangbert,1,0
"Doctor, I think my husband might have the aggers—he's been shaking, sweating, and seeing things since he stopped drinking three days ago.",aggers,slang,medslangbert,1,0
"Doctor, my husband's been shaking and seeing things that aren't there since he stopped drinking—I think he's got the bottle horrors.",Bottle horrors,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think it's the bottle horrors.",Bottle horrors,slang,medslangbert,0,1
"Doc, I think my husband's got the whoofits—he's been shaking and sweating ever since he stopped drinking two days ago.",Whoofits,slang,medslangbert,1,0
"I'm here for my dad—he's real confused and jittery, and I'm worried it's the whoofits from him trying to quit cold turkey.",Whoofits,slang,medslangbert,1,0
"Doctor, my husband hasn't had a drink in three days and now he's got the shakes so bad he can't even hold a glass of water.",The shakes,slang,medslangbert,0,1
"I think I'm getting the shakes again, doc—I tried to quit on my own but my hands won't stop trembling.",The shakes,slang,medslangbert,0,1
"I’m here because my father can’t stop seeing things after his last bender, and I’m worried it’s quart-mania setting in.",Quart-mania,slang,medslangbert,1,0
"Doctor, my husband’s been shaking and sweating since he stopped drinking—I think this is what you call quart-mania.",Quart-mania,slang,medslangbert,1,0
"Doctor, I can't sleep and my hands won't stop trembling ever since I quit drinking; I'm worried it might be the Rats.",the Rats,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think he's got the Rats.",the Rats,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's seeing things—I think he's got that pink elephant parade going on.",Pink elephant parade,slang,medslangbert,0,1
"I'm here because my father keeps talking about a pink elephant parade in the living room, and he's been shaking since he stopped his whiskey.",Pink elephant parade,slang,medslangbert,0,1
"Doctor, I think my husband's got the Blue Johnnies—he's shaking like a leaf and seeing things since he stopped drinking yesterday.",Blue Johnnies,slang,medslangbert,0,1
"I'm here for my father, doctor—he's been sweating and hallucinating non-stop, and I'm worried it might be the Blue Johnnies from his withdrawal.",Blue Johnnies,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think he's got the rams.",rams,slang,medslangbert,1,0
"I'm worried about my brother, doctor; he stopped drinking cold turkey and now he's sweating and confused—could this be the rams?",rams,slang,medslangbert,1,0
"Doctor, I think my husband has the moo-moos—he hasn't had a drink in two days and now he's shaking and seeing things that aren't there.",Moo-moos,slang,medslangbert,1,0
"My dad's been off the bottle for a week, but he's so jumpy and sweaty—could this be what you call the moo-moos?",Moo-moos,slang,medslangbert,1,0
"My dad's been sweating and his hands won't stop trembling since he quit whiskey last week; could this be the diddleums, doctor?",diddleums,slang,medslangbert,1,0
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think he's got the diddleums.",diddleums,slang,medslangbert,1,0
"Doctor, I can't sleep and I keep seeing things that aren't there—could this be the hoo-jahs from quitting whiskey cold turkey?",hoo-jahs,slang,medslangbert,1,0
"Doctor, my husband's been shaking and sweating since he stopped drinking—I think he might have the hoo-jahs.",hoo-jahs,slang,medslangbert,1,0
"Doctor, I think my husband has the horries—he's been shaking, sweating, and seeing things ever since he stopped drinking three days ago.",horries,slang,medslangbert,1,0
"I'm worried about my dad, doctor—he's got the horries bad, can't stop trembling and his heart's racing like crazy.",horries,slang,medslangbert,1,0
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—I think he's got a bad case of Charlie Drake.",Charlie Drake,slang,medslangbert,0,1
"Doctor, I've been trying to quit on my own, but the sweats and the racing heart won't stop—could this be the Charlie Drake they talk about?",Charlie Drake,slang,medslangbert,0,1
"Doctor, my husband hasn't had a drink in three days and now he's got the jumps—shaking, sweating, and seeing things that aren't there.",jumps,slang,medslangbert,1,0
"My son just got out of detox, but he's starting to get the jumps—his hands are trembling and he can't sleep.",jumps,slang,medslangbert,1,0
I'm here for my father; he stopped drinking cold turkey and now he can't stop sweating and his hands won't stay still—sounds like the breezy-weezies to me.,Breezy-weezies,slang,medslangbert,1,0
"Doctor, my husband hasn't had a drink in three days and now he's shaking and seeing things—could this be the breezy-weezies?",Breezy-weezies,slang,medslangbert,1,0
"Doctor, I’ve been off the bottle since Monday and I can’t stop my hands from trembling and my head from pounding—is this what you call barrel fever?",Barrel fever,slang,medslangbert,0,1
"""Doc, I haven't had a drink in three days and now I'm shaking like a leaf—feels like I've got a bad case of barrel fever.""",Barrel fever,slang,medslangbert,0,1
"Doctor, I've been shaking and sweating all morning since I stopped drinking—I think the black dog is biting me again.",black dog,slang,medslangbert,0,1
My husband hasn't had a drink in two days and now he's seeing things and can't sleep—is this that black dog you warned us about?,black dog,slang,medslangbert,0,1
I'm worried my dad's been going through the jimmies; he's been so restless and confused since he tried to quit cold turkey.,jimmies,slang,medslangbert,1,0
"Doctor, I think my husband's got the jimmies—he's been shaking and sweating ever since he stopped drinking last week.",jimmies,slang,medslangbert,1,0
"Doctor, I think my husband might be a bit addled again—he was stumbling and slurring his words when he came home last night, and now he says his head is pounding.",addled,slang,medslangbert,1,0
"I'm worried about my dad, he's been acting addled every afternoon lately—he smells like whiskey and can barely stand straight when I pick him up from his place.",addled,slang,medslangbert,1,0
"I’m here for my father, he’s been arseholed for three days straight and now he can’t keep any water down.",arseholed,slang,medslangbert,1,0
"Doctor, my husband keeps getting completely arseholed every night and I’m worried about his liver—he’s been vomiting bile this morning.",arseholed,slang,medslangbert,1,0
