sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"Kurwa brawo Wojtuś, zajebista interwencja, a teraz szybko laga na robercika i mecz jest nasz!",Laga na Robercika,slang,polish_youth_slang_classification,0,1
"- Wiedziałeś, że Maciek lubi chłopaków? - Tak, niezły z niego gejek",gejek,slang,polish_youth_slang_classification,1,0
"Ten Oski wygląda jak suchy lepek z podstawówki, a pręży się przed kamerami jak kulturysta, nie trzyma ciśnienia i spina się w sekundę do innych uczestników, skąd ten Rezi go wziął ....",suchy,slang,polish_youth_slang_classification,1,0
"Ostatni taki cringe mnie załapał, jak oglądałam Goats.",cringe,slang,polish_youth_slang_classification,1,0
"Kozak, dziena szefie.",dziena,slang,polish_youth_slang_classification,1,0
"Łatwo mistrz, mega szacun, btw mi by się nie chciało.",szacun,slang,polish_youth_slang_classification,1,0
po raz kolejny brat oszalal,brat,slang,polish_youth_slang_classification,1,0
sto lat niunia spelniaj sie i badz szczesliwa! a zaspiewam ci jak sie niedlugo zobaczymy!,niunia,slang,polish_youth_slang_classification,1,0
"- Zobacz jakie on ma odstające uszy - O kurwa, ale uszolot xD",Uszolot,slang,polish_youth_slang_classification,1,0
ciebie na tym koncu filmu w helikopterze sie nie spodziewalam haha aaa film megaa sztos!!,sztos,slang,polish_youth_slang_classification,1,0
-Ty patrz jaka cysterna idzie -O kurde faktycznie xD,Cysterna,slang,polish_youth_slang_classification,1,0
"Rosnę jak bitcoin, no bo nam pykło",pykło,slang,polish_youth_slang_classification,1,0
"Szczerze, taka żenada, że ludzie poświęcają czas na nauczenie jakichś influ naprawdę fajnych rzeczy (szukanie w lawinie), a oni w ogóle nie myślą. Masakra. Cytując: ""Ci influencerzy to wszyscy czuby"".",influ,slang,polish_youth_slang_classification,1,0
- Patrz znowu przyszła tutaj ta bźdźągwa - Ale mnie ona wkurwia,Bźdźągwa,slang,polish_youth_slang_classification,1,0
"Woah! Szacunek stary, mało już ludzi na tym świecie z tak czystym sumieniem i wobec tego pewnością swojej pozycji. Pozdro serdeczne!",stary,slang,polish_youth_slang_classification,1,0
"- Chciałem normalnie porozmawiać z aktywistą miejskim, wymienić poglądy, a zostałem zwyzywany. - Dziwisz się? Wszyscy wiedzą, że aktywiści jedzo guwno.",jedzo guwno,slang,polish_youth_slang_classification,0,1
-Mati grasz dziś w cs? -Odwafluj się czasu dziś nie mam.,Odwafluj się,slang,polish_youth_slang_classification,0,1
Kiedy nuta na Spotify dostępna???,nuta,slang,polish_youth_slang_classification,1,0
"-Ej ziomek, posyp twaróg. -Stary, jesteśmy zrobieni jak chuj...",twaróg,slang,polish_youth_slang_classification,1,0
- ale ta anastazja ma duze cysie - a no,cysie,slang,polish_youth_slang_classification,1,0
Paweł przepuścił mnie w drzwich po czy puścił głośnego bąka. Prawdziwy z niego dżentelmenel.,Dżentelmenel,slang,polish_youth_slang_classification,1,0
-Po imprezie Filip potknął się rzygając do wanny -A to Dua Lipa,Dua Lipa,slang,polish_youth_slang_classification,0,1
"-Ej ty jedziesz na tę wycieczkę do Zakopca? -Nie wiem stary, będę musiał wyżulić kasę od starszych.",wyżulić,slang,polish_youth_slang_classification,1,0
"Zamawiam jazz, ale nie ten na głośniku",jazz,slang,polish_youth_slang_classification,1,0
Ale z ciebie el przysiadero.,El przysiadero,slang,polish_youth_slang_classification,0,1
-Chodź ze mną tam! I to już! -Uno momento!,Uno momento,slang,polish_youth_slang_classification,0,1
"Nie no, jak Zbyszek król nie wejdzie, to ja nie wierzę w nic już.",król,slang,polish_youth_slang_classification,1,0
Twoje ubrania są mega slay,slay,slang,polish_youth_slang_classification,1,0
"-Nie będe pił, robię formę życie -Co ty gadasz? Człowiek nie wielbłąd napić się musi !",Człowiek nie wielbłąd napić się musi,slang,polish_youth_slang_classification,0,1
"Guys, za dwa dni ponoć ma wlecieć 2 godzinny dokument o Revoult, nie mogę się doczekać!",guys,slang,polish_youth_slang_classification,1,0
"-Ale bym cię brał -Jasne, dawaj do mnie to zrobimy kiełbasiany młyn",Kiełbasiany młyn,slang,polish_youth_slang_classification,0,1
"- A ten kandydat to co za jeden? - A, kojarzę, to jakiś stołecznik. Pracuje w Zarządzie Zieleni, wypromował się na walce z wycinkami drzew, założył stowarzyszenie ""Ratujmy Drzewa"".",Stołecznik,slang,polish_youth_slang_classification,1,0
Ale tak ogólnie to mega wszystko siedzi u mnie,wszystko siedzi,slang,polish_youth_slang_classification,0,1
- Pomożesz mi z tym zadaniem z matmy? - Poczekaj zw,ZW,slang,polish_youth_slang_classification,1,0
"– Słuchaj, ja myślę, że Putin chce tylko pokoju i denazyfikacji Ukrainy. – Wypłata z Kremla już przyszła?",Wypłata z Kremla już przyszła?,slang,polish_youth_slang_classification,0,1
"- Wojtek to chyba jakiś waginosceptyk, znam go od dziesięciu lat i dalej nie widziałem go z dziewczyną. - Może masz rację.",Waginosceptyk,slang,polish_youth_slang_classification,1,0
"Krystian trzymaj się tam! Szkoda mi go mega, bo widać że jest sympatyczny i pomocny pracowity chłopak a tu są dla niego śmiejący się i myślą, że on nie kuma, ale człowiek czuje takie cos i vibe, bo nie jest głupi jak ta blondynka miny np trzaskała i gadała o nim przy nim, myślała ze on nie widzi tego masakra dla tych influ co niektorych.",influ,slang,polish_youth_slang_classification,1,0
fajnie jest miec wieksze jaja niz najman,jaja,slang,polish_youth_slang_classification,1,0
"Mordo, giga relujesz.",relujesz,slang,polish_youth_slang_classification,1,0
- Ej robimy coś ciekawego? - Chodźmy za garaż trochę zgandzić,Zgandzić,slang,polish_youth_slang_classification,1,0
Ta Marti Renti to taki pustak.,pustak,slang,polish_youth_slang_classification,1,0
"- Poznałem fajną laskę ostatnio, ale ma status Atencjuszki... - No to chociaż szybko zamoczysz",Status Atencjuszki,slang,polish_youth_slang_classification,0,1
"-Wybacz, że nie przyszedłem. Na prawdę nie mogłem. -Pizda babilońska z ciebie i tyle!",Pizda babilońska,slang,polish_youth_slang_classification,0,1
2 i ostatnie zdjecie top,top,slang,polish_youth_slang_classification,1,0
"Ale się Dominika spłakała, beka w ciul.",W ciul,slang,polish_youth_slang_classification,0,1
"Co kurwa, było masno, ni?.",Masno,slang,polish_youth_slang_classification,1,0
"Somsiad kupił sobie nowy samochód, ciekawe skąd miał na to pieniądze, złodziej...",Somsiad,slang,polish_youth_slang_classification,1,0
- Jakieś plany na weekend? - W taką pogodę? Będę 2 dni piwniczyć.,Piwniczyć,slang,polish_youth_slang_classification,1,0
"Nie wiem czy Fifi nadal jest w Thunderze, ale bardzo fajnie byłoby go zobaczyć w chowanym.",fifi,slang,polish_youth_slang_classification,1,0
Sory are Marta jest zajefajna.,sory,slang,polish_youth_slang_classification,1,0
"Patrz jak kręci biodrami na parkiecie, ale thicc.",Thicc,slang,polish_youth_slang_classification,1,0
Nie no ten Zbyszek z ananasem to totalny goat jeszcze Naruto ogladal normalnie legenda xdd.,goat,slang,polish_youth_slang_classification,1,0
brat udowodnil ze kury potrafia latac,brat,slang,polish_youth_slang_classification,1,0
"-Ej, słyszałeś że Benek dostał kosza? -Ale friks!",Friks,slang,polish_youth_slang_classification,1,0
"-Ej Anthony masz wolny crib? -No jaha, wbijaj na melo",Crib,slang,polish_youth_slang_classification,1,0
-ej ta twoja Magda to nawet spoko dupera jest -dzięki,Dupera,slang,polish_youth_slang_classification,1,0
"Że Multigameplayguy nie ma ochoty wziąć udziału jako jeden z uczestników to jest największy minus, a mógłby w końcu ruszyć dupę z przed kompa, pozdro dla dredziarza.",kompa,slang,polish_youth_slang_classification,1,0
"-Ej stary, ktoś siedzi na jadalni już dwie godziny! -To pewnie Benek, ten spizg.",Spizg,slang,polish_youth_slang_classification,1,0
"-co jest ziomek, jesteś porobimy? -nieee, mam po prostu dzisiaj gekonowy mood",Gekonowy mood,slang,polish_youth_slang_classification,0,1
"- Patrz jaki zabawny filmik stary - Lol, true",lol,slang,polish_youth_slang_classification,1,0
"-No siema! -O kurwa, człowieku, czy ty zawsze musisz mi te ręce kostuchy robić na dzień dobry? -Sorry, nie chciałem. Na dworze strasznie pizga to zimne łapy mam.",Ręce kostuchy,slang,polish_youth_slang_classification,0,1
"Nie oszukujmy się, loterie były tworzone tylko do zarabiania siana z widzów po nic innego. Btw bardzo fajnie ci to specjaliści wymyślili, broni się.",siana,slang,polish_youth_slang_classification,1,0
"Byłem wczoraj na spotkaniu w Koronie i zrobiłem z Wami fotę, dziena.",dziena,slang,polish_youth_slang_classification,1,0
"- Wchodzę na główną na linkedin i widzę, że wszystkim świetnie się powodzi i tylko świętują kolejne sukcesy... - Typowy linkedinizm na pokaz. Tak naprawdę 3/4 z nich umiera w środku, będąc przywiązanym kredytem do mieszkania, które rozpadnie się w przeciągu 15 lat.",Linkedinizm,slang,polish_youth_slang_classification,1,0
"jak ogladam twoje filmy na insta i youtube, to nic sie nie zmieniles w ciaz jestes duzym dzieckiem",insta,slang,polish_youth_slang_classification,1,0
- Do końca czerwca nie ma matematyki w szkole! - Serio? To picobello bajabongo!,Picobello Bajabongo,slang,polish_youth_slang_classification,0,1
"- Idziesz jutro na osiemnastkę do Kaśki? - No nie wiem, ostatnio jak wróciłem z imprezy pijany, to darli się na mnie chyba z pół dnia. Jakby teraz było to samo, to by mnie chyba zabili. - Jezu, Mati, nie bądź taki boidupa, przecież nikt cię nie będzie namawiał do picia! Chyba nie będziesz sam na chacie siedział? Dawaj, najwyżej wyjdziesz wcześniej, jak będziesz chciał.",Boidupa,slang,polish_youth_slang_classification,1,0
"- co tam byqu, jak po sprawdzianie? - sior lajt. Były same zamknięte",Sior lajt,slang,polish_youth_slang_classification,0,1
- Gdzie idziemy pić te jabole? - Chodźmy na patoszachy bo tam psy nie jeżdżą,Patoszachy,slang,polish_youth_slang_classification,1,0
"- Stary to było kozackie. - Wciąż w to nie wierzę, epic win totalnie.",Epic win,slang,polish_youth_slang_classification,0,1
"-Marek to co, kolejka? -Nie Mati przerwa techniczna",Przerwa techniczna,slang,polish_youth_slang_classification,0,1
W kawiarni - Weź cukier schowaj do torebki! - Po co? Nie słodzę! - Zapłacone! - Ale z ciebie cebulak.,Cebulak,slang,polish_youth_slang_classification,1,0
"Studia mnie strasznie stresują, więc wyjeżdzam do Łodzi, żeby trochę wychillować.",wychillować,slang,polish_youth_slang_classification,1,0
"Rezi, szacun za takie filmy. Pamiętam, jak w Skate z Multim grałeś, a teraz takie kozak projekty.",szacun,slang,polish_youth_slang_classification,1,0
Gra muzyka to petarda w tym montażu.,petarda,slang,polish_youth_slang_classification,1,0
Dla tego kto nie ma Insta: teraz są zgłoszenia do Twoje 5 minut 3.,insta,slang,polish_youth_slang_classification,1,0
"-No wyślij mi jakieś nudle, nie bądź taka. -ok, ale najpierw poka bydlaka",Nudle,slang,polish_youth_slang_classification,1,0
- Weż idź umyć grzibi bo masz strasznie brudne.,Grzibi,slang,polish_youth_slang_classification,1,0
"- Stary, gdzie są te słodziki ? Od 10 minut szukamy ! - Poczekaj, zaraz przejdzie jakaś Halinka, to zapytamy...",Halinka,slang,polish_youth_slang_classification,1,0
"- Ziom, ale dobry towar masz, wali w dekiel!",Wali w dekiel,slang,polish_youth_slang_classification,0,1
"Abstrahując od piosenki i teledysku (jedyne co pamiętam to cyce wyglądające jak bliskie pęknięciu balony) najbardziej wybija się to, jak Werka sepleni przez za duże zęby. Nie wiem, kiedy ta piosenka była nagrywana i czy już się 'przyzwyczaiła' do nowego uzębienia, ale baaaardzo źle to brzmi.",cyce,slang,polish_youth_slang_classification,1,0
-ej Arek masz te zadanie z matmy? -nie sorry zostawiłem je w świecie kwantów -o jejku!! Ale z ciebie mastermind,Mastermind,slang,polish_youth_slang_classification,1,0
"-Słyszałaś że Kasia nie lubi już Draco Malfoya? Teraz szaleje za Czarnym kotem. -Tak, słyszałam. Straszna z niej sezonówka.",Sezonówka,slang,polish_youth_slang_classification,1,0
-Ale ona ma cyce :O,Cyce,slang,polish_youth_slang_classification,1,0
Wczoraj zapytałem taką jedną osobę czy chce się poznać i chyba wrzuciła mnie do strangerzone,Strangerzone,slang,polish_youth_slang_classification,1,0
Dobry cringe na wstępie. Trzymasz poziom.,cringe,slang,polish_youth_slang_classification,1,0
-Mati chowaj to do plecaka -Czemu? -Jak nas przypatrzy jakiś moher to będzie rant,rant,slang,polish_youth_slang_classification,1,0
-rep jeb@ny toxic,-rep,slang,polish_youth_slang_classification,1,0
Jedziemy na imbe slayować,slayować,slang,polish_youth_slang_classification,1,0
"- Słyszałeś nową nutkę Alberto? - Weź mi nic nie mów, to jest taki FG",FG,slang,polish_youth_slang_classification,1,0
"-O, fajne buty! Nowe? -Nie, wyprane w Perwollu.","Nie, wyprane w Perwollu",slang,polish_youth_slang_classification,0,1
Ale bym se zdeponował swój ładunek.,Ładunek,slang,polish_youth_slang_classification,1,0
"Jaki ten odcinek jest przykry, jestem z Turkiem i te uprzedzenia są straszneeee.",przykry,slang,polish_youth_slang_classification,1,0
- co sądzisz o tym telefonie? - taki trochę o dupę potłuc,o dupę potłuc,slang,polish_youth_slang_classification,0,1
- Ten lipny zegarek znowu mi się popsuł!,lipny,slang,polish_youth_slang_classification,1,0
"-Ej stary, słyszałeś że Wiktor kręci z kolejną laską? -No powiem ci, ten to jest Legolas",Legolas,slang,polish_youth_slang_classification,1,0
Polska gurom co to ma być.,Polska Gurom,slang,polish_youth_slang_classification,0,1
"Przez połowę filmu był taki cringe, że aż mi było wstyd xd.",cringe,slang,polish_youth_slang_classification,1,0
Czemu pani Jola wygląda jak moja baba od matmy xd?,matmy,slang,polish_youth_slang_classification,1,0
"- stary jestem mega spizgany - mordo ja wypiłem XP booster, co sie odkurwia",XP booster,slang,polish_youth_slang_classification,0,1
"-Ty, pa jaka sztuka. -Chłopie to jest rower wiejski, lepiej sobie odpuść jak nie chcesz czegoś złapać.",Rower wiejski,slang,polish_youth_slang_classification,0,1
"Moim zdaniem uczestnicy od początku powinni znać liczbę sabotazystów tak jak w 1 i 2 edycji, bo w tej edycji tego nie było i miałam wrażenie, że przez rozkminy typu ''a może tym razem nie ma sabo albo są wszyscy"" była mniejsza rywalizacja i realne chęc wyeliminowanie sabotazystów pod pretekstem może wszyscy od początku gramy do jednej bramki.",rozkminy,slang,polish_youth_slang_classification,1,0
"Ten Oski jaki bulwers, nieprzyjemny typ.",typ,slang,polish_youth_slang_classification,1,0
DIY 10 projektów dla początkujących,DIY,slang,polish_youth_slang_classification,1,0
Zachował się jak prawdziwy chad.,chad,slang,polish_youth_slang_classification,1,0
- No bo tam było ciemno - Słuchaj tam są drzwi ale jeśli chcesz możesz wyskoczyć oknem - A to była jego matka -Zamknij mordę Jacek,Tam są drzwi,slang,polish_youth_slang_classification,0,1
-chłopaki boje się przejść przez ten płot -no dalej Robert nie bądź wishy washy,wishy washy,slang,polish_youth_slang_classification,0,1
"Prawo Marcina, Kubanczyk, Gimper, Goral, Patec, Oski, ten od Łatwogang to propsy, za to Martirenti najgorsze dno atencjuszka, ale reszty nie znam, to nie szufladkuje, zobaczymy jak się potoczy.",atencjuszka,slang,polish_youth_slang_classification,1,0
- To co robimy w weekend skoro hajsu brak? - Będziemy jeździć dupą po prześcieradle,jeździć dupą po prześcieradle,slang,polish_youth_slang_classification,0,1
"-ej moro, ale ciężarówa tam ćwiczy -ta często ją tu widzę, patrz ile teraz bierze w przysiadzie",Ciężarówa,slang,polish_youth_slang_classification,1,0
"Boże, Adrian to taki lakiernik, odmawia wyjścia ze mną na dwór od tygodnia.",Lakiernik,slang,polish_youth_slang_classification,1,0
-Boje się pani od matematyki -Ale z ciebie pizdotrząs,Pizdotrząs,slang,polish_youth_slang_classification,1,0
"Typie ogarnij się, nie klep mnie w dupe",Typie,slang,polish_youth_slang_classification,1,0
Zostales Zbanowany! Powod - Cheaty.,cheaty,slang,polish_youth_slang_classification,1,0
-Kur*a jutro test z maty. -Nic nie umiem będzie magik,Będzie magik,slang,polish_youth_slang_classification,0,1
-daj buszka z ekiepa -ekiep nie dupa dwa razy nie daje,Ekiep,slang,polish_youth_slang_classification,1,0
"- Jesteś wegetarianinem? - Nie, lubię jeść chabas.",Chabas,slang,polish_youth_slang_classification,1,0
"-Zaliczyłeś ten egzamin? -Nie, ale daszek",Daszek,slang,polish_youth_slang_classification,1,0
"- Ej stary, co robisz w sobotę? - Jadę do Olgi, odnowiliśmy kontakt. - Nie wierzę, przecież to twoja mrożona pizza! - Niestety, jest jak jest...",Mrożona pizza,slang,polish_youth_slang_classification,0,1
