sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
اين ابزار به اپراتورها در تعيين محل خطا ، تحليل نوع خطا و كشف عملكرد نامناسب سيستم‌هاي حفاظتي كمك مي‌كند . IAP / DA اطلاعات ورودي از شبكه را پردازش كرده و خلاصه اطلاعات ، بهمراه وسيله‌اي كه دچار خطا شده را به اپراتور ارائه مي‌دهد . بهره‌بردازي پيشرفته از شبكه : ( ANOP ) ( Advanced Network Operation ) در شرايط كار عادي ، مثلاً در ، از سرويس خارج كردن يك وسيله ، ANOP بعنوان ابزار برنامه‌ريزي جهت پيكر‌بندي مجدد شبكه به ‌كار مي‌رود و اعمال كليد‌زني مناسب براي جلوگيري از اضافه ‌بار يا خاموشي غيرضروري را پيشنهاد مي‌كند .,بهره‌بردازي پيشرفته از شبكه,long_form,sdu_aaai22_ae_persian,0,1,232,259,dev,persian,
2 - استفاده از PLC مخصوصاً در فرآيندهاي پيچيده موجب صرفه جويي فراوان در هزينه مي گردد . 3 - PLC استهلاك مكانيكي ندارد ، بنابراين علاوه بر طول عمر بيشتر نيازي به سرويس و تعميرات دوره اي ندارد . 4 - مصرف انرژي PLC بسيار كمتر از مدارهاي رله اي است .,PLC,acronym,sdu_aaai22_ae_persian,1,0,15,18,dev,persian,
اين سيگنال به فرم زير خواهد بود : شكل زير نشان‌دهنده شكل نهايي سيگنال GMSK است : بايد اشاره كنم كه مدولاتور I / Q از يك اسيلاتور تشكيل شده كه موجي كسينوسي توليد مي‌كند و آن را با شيفت زاويه‌اي به تابع سينوسي تبديل كرده و مجموع حاصل ‌ضرب هر يك را در دو دنباله موردنظر به دست مي‌دهد .,GMSK,acronym,sdu_aaai22_ae_persian,1,0,70,74,dev,persian,
"در این پروتکل هر گره قبل از ارسال اطلاعات ابتدا وضعیت سیگنال حامل را چک می کند . پروتکل های MAC مربوط عبارتند از Non- Persistent , p - Persistent . ● Non- persistent CSMA : اگر سیگنال حامل مشغول باشد ، آنگاه گره به مدت زمان تصادفی منتظر می ماند و مجددا سیگنال حامل را چک می کند ، چنانچه سیگنال حامل آزاد شد در این صورت گره شروع به ارسال می کند .",CSMA,acronym,sdu_aaai22_ae_persian,1,0,166,170,dev,persian,
"در این پروتکل هر گره قبل از ارسال اطلاعات ابتدا وضعیت سیگنال حامل را چک می کند . پروتکل های MAC مربوط عبارتند از Non- Persistent , p - Persistent . ● Non- persistent CSMA : اگر سیگنال حامل مشغول باشد ، آنگاه گره به مدت زمان تصادفی منتظر می ماند و مجددا سیگنال حامل را چک می کند ، چنانچه سیگنال حامل آزاد شد در این صورت گره شروع به ارسال می کند .",MAC,acronym,sdu_aaai22_ae_persian,1,0,92,95,dev,persian,
حداكثر نرخ خطاي بيت يا VER كه قبلاً توضيح داده شد براي اين مودم مي‌باشد كه براي حالت سيگنال ضعيف ورودي با توان – 07 dbm اندازه‌گيري شده است . نوع كانكتور ، ( data intet face ) براي ارتباط بين مودم و RTU از نوع RS - 232 است كه يكي از عمومي‌ترين كانكتورها محسوب مي‌شود . ولتاژ تغذيه مورد نياز براي كاركرد صحيح مودم 12VDC با نوسان مجاز 15 % مي‌باشد .,VER,acronym,sdu_aaai22_ae_persian,1,0,23,26,dev,persian,
حداكثر نرخ خطاي بيت يا VER كه قبلاً توضيح داده شد براي اين مودم مي‌باشد كه براي حالت سيگنال ضعيف ورودي با توان – 07 dbm اندازه‌گيري شده است . نوع كانكتور ، ( data intet face ) براي ارتباط بين مودم و RTU از نوع RS - 232 است كه يكي از عمومي‌ترين كانكتورها محسوب مي‌شود . ولتاژ تغذيه مورد نياز براي كاركرد صحيح مودم 12VDC با نوسان مجاز 15 % مي‌باشد .,RTU,acronym,sdu_aaai22_ae_persian,1,0,199,202,dev,persian,
حداكثر نرخ خطاي بيت يا VER كه قبلاً توضيح داده شد براي اين مودم مي‌باشد كه براي حالت سيگنال ضعيف ورودي با توان – 07 dbm اندازه‌گيري شده است . نوع كانكتور ، ( data intet face ) براي ارتباط بين مودم و RTU از نوع RS - 232 است كه يكي از عمومي‌ترين كانكتورها محسوب مي‌شود . ولتاژ تغذيه مورد نياز براي كاركرد صحيح مودم 12VDC با نوسان مجاز 15 % مي‌باشد .,dbm,acronym,sdu_aaai22_ae_persian,1,0,116,119,dev,persian,
حداكثر نرخ خطاي بيت يا VER كه قبلاً توضيح داده شد براي اين مودم مي‌باشد كه براي حالت سيگنال ضعيف ورودي با توان – 07 dbm اندازه‌گيري شده است . نوع كانكتور ، ( data intet face ) براي ارتباط بين مودم و RTU از نوع RS - 232 است كه يكي از عمومي‌ترين كانكتورها محسوب مي‌شود . ولتاژ تغذيه مورد نياز براي كاركرد صحيح مودم 12VDC با نوسان مجاز 15 % مي‌باشد .,RS,acronym,sdu_aaai22_ae_persian,1,0,210,212,dev,persian,
حداكثر نرخ خطاي بيت يا VER كه قبلاً توضيح داده شد براي اين مودم مي‌باشد كه براي حالت سيگنال ضعيف ورودي با توان – 07 dbm اندازه‌گيري شده است . نوع كانكتور ، ( data intet face ) براي ارتباط بين مودم و RTU از نوع RS - 232 است كه يكي از عمومي‌ترين كانكتورها محسوب مي‌شود . ولتاژ تغذيه مورد نياز براي كاركرد صحيح مودم 12VDC با نوسان مجاز 15 % مي‌باشد .,VDC,acronym,sdu_aaai22_ae_persian,1,0,315,318,dev,persian,
حداكثر نرخ خطاي بيت يا VER كه قبلاً توضيح داده شد براي اين مودم مي‌باشد كه براي حالت سيگنال ضعيف ورودي با توان – 07 dbm اندازه‌گيري شده است . نوع كانكتور ، ( data intet face ) براي ارتباط بين مودم و RTU از نوع RS - 232 است كه يكي از عمومي‌ترين كانكتورها محسوب مي‌شود . ولتاژ تغذيه مورد نياز براي كاركرد صحيح مودم 12VDC با نوسان مجاز 15 % مي‌باشد .,حداكثر نرخ خطاي بيت,long_form,sdu_aaai22_ae_persian,0,1,0,19,dev,persian,
‫و ‪ ) 2 . 2 . 2 . 0‬‬ ‫کند ( ‪ 77 . 77 . 77 . 0‬‬ ‫دستور نمایش پایگاه داده ‪ ip ospf database ‬ در ‪ R1 ، 1 - 12 ‬ را یک مسیر یاب تبلیغاتی برای ‪ LSA ‬ نوع ‪ 1 ‬‬ ‫ ▪‬ ‫ در نظر می گیرد ‪ ،‬ به این علت ‪ ( R1 ‬ یا ‪ LSA ) RID 7 . 7 . 7 . 7 ‬ نوع ‪ 1 ‬ را ساخته است ‪ .‬‬,LSA,acronym,sdu_aaai22_ae_persian,1,0,216,219,dev,persian,
‬ راه حل های ‪ LTE ‬ و ‪ MULTICOM ‬ موجب افزایش فشار برای تثبیت صنعت بوده ‪ ،‬ در حالی که ‬ ‫انتخاب بین ‪ ARM ‬ و معماری ‪ ، x86 ‬ ذینفعان را مجبور به شرط بندی بزرگ کرده که ممکن است سود ‬ ‫کرده یا زیان کنند ‪ .‬‬,LTE,acronym,sdu_aaai22_ae_persian,1,0,15,18,dev,persian,
‬ راه حل های ‪ LTE ‬ و ‪ MULTICOM ‬ موجب افزایش فشار برای تثبیت صنعت بوده ‪ ،‬ در حالی که ‬ ‫انتخاب بین ‪ ARM ‬ و معماری ‪ ، x86 ‬ ذینفعان را مجبور به شرط بندی بزرگ کرده که ممکن است سود ‬ ‫کرده یا زیان کنند ‪ .‬‬,ARM,acronym,sdu_aaai22_ae_persian,1,0,106,109,dev,persian,
‫‪ Tree method ، MMO ،‬ و ‪ FRDT ‬ ﻣﺤﺎﺳﺒﻪ و ﺑﻪ ﺻﻮرت ﻧﻤﻮدار در ﺷﮑﻞ ‪ 7 - 4 ‬ ﻧﺸﺎن دادهاﯾﻢ ‪ . ‬ در اﯾﻦ ﺷﺒﯿﻪﺳـﺎزي ‪ - ‬‬ ‫ﻫﺎ ﺗﻌﺪاد ﮔﺮهﻫﺎي ﻣﻮﺟﻮد در ﻣﺤﯿﻂ را ﻣﺘﻐﯿﺮ در ﻧﻈﺮ ﮔﺮﻓﺘﯿﻢ و ‪ 300 ‬ درﺧﻮاﺳﺖ را در ﻣﺤﯿﻂ ﺗﻮﻟﯿﺪ و ﺑﯿﻦ ﮔﺮهﻫﺎ ‬,MMO,acronym,sdu_aaai22_ae_persian,1,0,17,20,dev,persian,
‫‪ Tree method ، MMO ،‬ و ‪ FRDT ‬ ﻣﺤﺎﺳﺒﻪ و ﺑﻪ ﺻﻮرت ﻧﻤﻮدار در ﺷﮑﻞ ‪ 7 - 4 ‬ ﻧﺸﺎن دادهاﯾﻢ ‪ . ‬ در اﯾﻦ ﺷﺒﯿﻪﺳـﺎزي ‪ - ‬‬ ‫ﻫﺎ ﺗﻌﺪاد ﮔﺮهﻫﺎي ﻣﻮﺟﻮد در ﻣﺤﯿﻂ را ﻣﺘﻐﯿﺮ در ﻧﻈﺮ ﮔﺮﻓﺘﯿﻢ و ‪ 300 ‬ درﺧﻮاﺳﺖ را در ﻣﺤﯿﻂ ﺗﻮﻟﯿﺪ و ﺑﯿﻦ ﮔﺮهﻫﺎ ‬,FRDT,acronym,sdu_aaai22_ae_persian,1,0,28,32,dev,persian,
‫نمونه های ‪ OSPF ‬ ذیل با مسیریاب ‪ RD1 ‬ آغاز می شوند و همه پیکربندی های موجود در نمونه های قبلی را ‬ ‫ در خود جای می دهند ‪ . ‬ بر اساس نمونه های قبلی ‪ OSPF ،‬ در سمت راست شکل ‪3 - 1 ‬ به درستی پیکربندی شده ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,13,17,dev,persian,
‫نمونه های ‪ OSPF ‬ ذیل با مسیریاب ‪ RD1 ‬ آغاز می شوند و همه پیکربندی های موجود در نمونه های قبلی را ‬ ‫ در خود جای می دهند ‪ . ‬ بر اساس نمونه های قبلی ‪ OSPF ،‬ در سمت راست شکل ‪3 - 1 ‬ به درستی پیکربندی شده ‬,RD1,acronym,sdu_aaai22_ae_persian,1,0,37,40,dev,persian,
اما در حال حاضر با توجه به قيمت بالاي كليدهاي توان بالا در مصارفي كه توان راكتيو نسبتاً زيادي مطلوب باشد از SVCهاي امپدانس متغير استفاده مي‌شود . از ديگر مزاياي VSI و CSI نسبت به ساير انواع SVCها ، ساختمان ساده‌تر ، كنترل آسان‌تر و تعداد كم‌تر متغييرهاي موردنياز براي اندازه‌گيري و تعداد المان‌هاي كمتر مي‌باشد . 4 - 2 - موارد مؤثر در انتخاب نوع SVC :,SVCه,acronym,sdu_aaai22_ae_persian,1,0,108,111,dev,persian,
اما در حال حاضر با توجه به قيمت بالاي كليدهاي توان بالا در مصارفي كه توان راكتيو نسبتاً زيادي مطلوب باشد از SVCهاي امپدانس متغير استفاده مي‌شود . از ديگر مزاياي VSI و CSI نسبت به ساير انواع SVCها ، ساختمان ساده‌تر ، كنترل آسان‌تر و تعداد كم‌تر متغييرهاي موردنياز براي اندازه‌گيري و تعداد المان‌هاي كمتر مي‌باشد . 4 - 2 - موارد مؤثر در انتخاب نوع SVC :,VSI,acronym,sdu_aaai22_ae_persian,1,0,161,164,dev,persian,
اما در حال حاضر با توجه به قيمت بالاي كليدهاي توان بالا در مصارفي كه توان راكتيو نسبتاً زيادي مطلوب باشد از SVCهاي امپدانس متغير استفاده مي‌شود . از ديگر مزاياي VSI و CSI نسبت به ساير انواع SVCها ، ساختمان ساده‌تر ، كنترل آسان‌تر و تعداد كم‌تر متغييرهاي موردنياز براي اندازه‌گيري و تعداد المان‌هاي كمتر مي‌باشد . 4 - 2 - موارد مؤثر در انتخاب نوع SVC :,CSI,acronym,sdu_aaai22_ae_persian,1,0,167,170,dev,persian,
اما در حال حاضر با توجه به قيمت بالاي كليدهاي توان بالا در مصارفي كه توان راكتيو نسبتاً زيادي مطلوب باشد از SVCهاي امپدانس متغير استفاده مي‌شود . از ديگر مزاياي VSI و CSI نسبت به ساير انواع SVCها ، ساختمان ساده‌تر ، كنترل آسان‌تر و تعداد كم‌تر متغييرهاي موردنياز براي اندازه‌گيري و تعداد المان‌هاي كمتر مي‌باشد . 4 - 2 - موارد مؤثر در انتخاب نوع SVC :,SVC,acronym,sdu_aaai22_ae_persian,1,0,346,349,dev,persian,
10 - 4 چند مثال از اتوماسیون پست به روش [ 3 & 4 ] VIT اکنون به ذکر چنــد مثال در مورد عملکرد سیستم VIT می پردازیم .,VIT,acronym,sdu_aaai22_ae_persian,1,0,50,53,dev,persian,
ه ) نمودار سطح 3 DFD سیستم انبار ( صدور ناشی از درخواست ),DFD,acronym,sdu_aaai22_ae_persian,1,0,17,20,dev,persian,
توان راکتیو باعث بروز مسائلی از قبیل افت ولتاژ و کاهش ضریب توان سیستم می‌شود . بنابراین اگر بتوان با تجهیزاتی کاملاً پسیو نظیر SVC توان راکتیو مورد نیاز را تامین کرد ، مسائل بالا تا حدود زیادی بهبود می‌یابد . شکل 3 . 6 را ملاحظه نمایید .,SVC,acronym,sdu_aaai22_ae_persian,1,0,127,130,dev,persian,
( 5 . 6 ) در نتیجه با توجه به رابطه ( 5 . 6 ) می‌توان دید که بوسیله تنظیم سوسپتانس‌های SVC ، مولفه توالی منفی را محدود کرد . سوسپستانس‌های معادل توابعی از زوایای آتش تریستورها هستند و بصورت زیر تعیین می‌شود ] 66 [ .,SVC,acronym,sdu_aaai22_ae_persian,1,0,87,90,dev,persian,
‫فراهم کرده ‪ ،‬ در نتیجه ایجاد یک محیط شهر هوشمند را تسهیل خواهد کرد ‪ . ‬ به طور مشابه ‪ ،‬ پروژه ‬ ‫‪ ، OUTSMART ‬ یکی از پروژه های ‪ ، FI PPP ‬ با تمرکز بر آب و برق و محیط زیست در شهرها و پرداختن ‬,PPP,acronym,sdu_aaai22_ae_persian,1,0,142,145,dev,persian,
‫فراهم کرده ‪ ،‬ در نتیجه ایجاد یک محیط شهر هوشمند را تسهیل خواهد کرد ‪ . ‬ به طور مشابه ‪ ،‬ پروژه ‬ ‫‪ ، OUTSMART ‬ یکی از پروژه های ‪ ، FI PPP ‬ با تمرکز بر آب و برق و محیط زیست در شهرها و پرداختن ‬,FI,acronym,sdu_aaai22_ae_persian,1,0,139,141,dev,persian,
فرض كنيد شما يك سيستم ارتباط الكتريكي با ولتاژ متناوب با دامنه‌ي 2 ولت و فركانس 50 HZ در اختيار داريد و براي ارتباط گيرنده و فرستنده از يك آنتن تلسكوپي معمولي استفاده مي‌كنيد در حالت ايده‌آل بايد تمام امواج ارسالي شما ولتاژي معادل 2 ولت روي آنتن مقابل القاء كند اگر شما در حوالي يك دكل انتقال قدرت 20 KV قرار داشته باشيد كه شارهاي متناوبي اطراف آن را فرا گرفته و اين شارها هم‌فركانس ولي با اختلاف فاز با منبع ارسال سيگنال شما باشد مي‌تواند هم‌زمان با سيگنال پيام روي آنتن مقابل ولتاژي برابر با دامنه‌ي O . O2 ولت روي آن القاء كند كه مقدار آن در هر لحظه خلاف علامت ولتاژ سيگنال اصلي را دارد لذا سيگنال اصلي داراي افت در هر لحظه به ميزان O . O2 ولت خواهد شد . در اين حالت ميزان سيگنال به نويز را مي‌توان بر حسب دامنه‌ي ولتاژ سنجيد كه برابر 100 مي‌شود . اين مقدار را همواره بر اساس دسي ‌بل بيان مي‌كنند كه داراي دو فرم زير است :,KV,acronym,sdu_aaai22_ae_persian,1,0,301,303,dev,persian,
