sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
Augmentation ( DA ) vào Decoder của mô hình DVAE và thay thế phép thêm nhiễu vào dữ liệu trước khi đưa vào mạng Encoder của mô hình . Các kết quả cho thấy sự,DVAE,acronym,sdu_aaai22_ae_vietnamese,1,0,44,48,dev,vietnamese,
"Sử dụng một cách làm đơn giản , làm nhiễu dữ liệu : Chỉ với hàm mất mát của AE truyền thông , bài báo đã chỉ ra rằng biểu diễn ẩn tìm ra không đủ khả",AE,acronym,sdu_aaai22_ae_vietnamese,1,0,76,78,dev,vietnamese,
"Như thể hiện ở hình 5 . 6 , VBD - CL nhìn chung có kết quả tốt hơn so với UCL và AGS - CL mặc dù có dao động lớn hơn ở một vài tác vụ . Điều này có thể do tri thức của tác vụ đó được lưu giữ ở các nơ-ron mà có độ quan",VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,28,36,dev,vietnamese,
"Như thể hiện ở hình 5 . 6 , VBD - CL nhìn chung có kết quả tốt hơn so với UCL và AGS - CL mặc dù có dao động lớn hơn ở một vài tác vụ . Điều này có thể do tri thức của tác vụ đó được lưu giữ ở các nơ-ron mà có độ quan",UCL,acronym,sdu_aaai22_ae_vietnamese,1,0,74,77,dev,vietnamese,
"Như thể hiện ở hình 5 . 6 , VBD - CL nhìn chung có kết quả tốt hơn so với UCL và AGS - CL mặc dù có dao động lớn hơn ở một vài tác vụ . Điều này có thể do tri thức của tác vụ đó được lưu giữ ở các nơ-ron mà có độ quan",AGS - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,81,89,dev,vietnamese,
o Convolution Neural Network ( CNN ) : Xây dựng mô hình học CNN bậc từ tối ưu hiệu quả huấn luyện mô hình sử dụng Dropout o LSTM : Mô hình học triển khai LSTM hai chiều và một tầng Attention,CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,31,34,dev,vietnamese,
o Convolution Neural Network ( CNN ) : Xây dựng mô hình học CNN bậc từ tối ưu hiệu quả huấn luyện mô hình sử dụng Dropout o LSTM : Mô hình học triển khai LSTM hai chiều và một tầng Attention,LSTM,acronym,sdu_aaai22_ae_vietnamese,1,0,124,128,dev,vietnamese,
"3.2 Mô hình đề xuất Thay vì sử dụng mô hình dịch dựa trên LSTM giống như nghiên cứu gốc [ 19 ] , chúng tôi",LSTM,acronym,sdu_aaai22_ae_vietnamese,1,0,58,62,dev,vietnamese,
Tham số 𝜆 trong công thức PT 2.12,PT,acronym,sdu_aaai22_ae_vietnamese,1,0,26,28,dev,vietnamese,
"UCL , AGS - CL và VBD - CL . AGS - CL có xu hướng học tương tự như ở tập Split CIFAR100 , còn UCL mềm dẻo hơn khi có có những tác vụ cải thiện được độ chính",UCL,acronym,sdu_aaai22_ae_vietnamese,1,0,0,3,dev,vietnamese,
"UCL , AGS - CL và VBD - CL . AGS - CL có xu hướng học tương tự như ở tập Split CIFAR100 , còn UCL mềm dẻo hơn khi có có những tác vụ cải thiện được độ chính",AGS - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,6,14,dev,vietnamese,
"UCL , AGS - CL và VBD - CL . AGS - CL có xu hướng học tương tự như ở tập Split CIFAR100 , còn UCL mềm dẻo hơn khi có có những tác vụ cải thiện được độ chính",VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,18,26,dev,vietnamese,
"UCL , AGS - CL và VBD - CL . AGS - CL có xu hướng học tương tự như ở tập Split CIFAR100 , còn UCL mềm dẻo hơn khi có có những tác vụ cải thiện được độ chính",CIFAR100,acronym,sdu_aaai22_ae_vietnamese,1,0,79,87,dev,vietnamese,
Sinh viên thực hiện : Nguyễn Thế Linh - 20142585 Lớp CNTT 2. 03 – K59,CNTT,acronym,sdu_aaai22_ae_vietnamese,1,0,53,57,dev,vietnamese,
"chủ đề kinh doanh , thảm họa , tội phạm và chính trị và được lấy từ nhiều nguồn khác nhau bao gồm NYT ( USA ) , Reuters ( Europe ) , Xinhua ( China ) và tập KBP 2015 [ 2 ] . 32",NYT,acronym,sdu_aaai22_ae_vietnamese,1,0,98,101,dev,vietnamese,
"chủ đề kinh doanh , thảm họa , tội phạm và chính trị và được lấy từ nhiều nguồn khác nhau bao gồm NYT ( USA ) , Reuters ( Europe ) , Xinhua ( China ) và tập KBP 2015 [ 2 ] . 32",USA,acronym,sdu_aaai22_ae_vietnamese,1,0,104,107,dev,vietnamese,
"chủ đề kinh doanh , thảm họa , tội phạm và chính trị và được lấy từ nhiều nguồn khác nhau bao gồm NYT ( USA ) , Reuters ( Europe ) , Xinhua ( China ) và tập KBP 2015 [ 2 ] . 32",KBP,acronym,sdu_aaai22_ae_vietnamese,1,0,157,160,dev,vietnamese,
Chuyên ngành : Hệ thống thông tin Giảng viên hướng dẫn : PGS. TS. Thân Quang Khoát,PGS.,acronym,sdu_aaai22_ae_vietnamese,1,0,57,61,dev,vietnamese,
Chuyên ngành : Hệ thống thông tin Giảng viên hướng dẫn : PGS. TS. Thân Quang Khoát,TS.,acronym,sdu_aaai22_ae_vietnamese,1,0,62,65,dev,vietnamese,
"danh của người dùng và item làm đầu vào của mô hình , ITE - onehot cũng gặp phải vấn đề cold start . 4 . 2 Mô hình ITE - item _ pcat",ITE - item _ pcat,acronym,sdu_aaai22_ae_vietnamese,0,1,115,132,dev,vietnamese,
"danh của người dùng và item làm đầu vào của mô hình , ITE - onehot cũng gặp phải vấn đề cold start . 4 . 2 Mô hình ITE - item _ pcat",ITE - onehot,acronym,sdu_aaai22_ae_vietnamese,0,1,54,66,dev,vietnamese,
Tương tự các nghiên cứu trước em sử dụng phương pháp chia dữ liệu PDTB - Ji . Với cài đặt này em sử dụng 5,PDTB,acronym,sdu_aaai22_ae_vietnamese,1,0,66,70,dev,vietnamese,
"Hình 2 . 2 Các dạng bài toán RNN [ 5 ] Hình 2 . 2 cho thấy các dạng bài toán RNN như sau :  One to one : mẫu bài toán cho mạng nơ-ron thần kinh ( NN ) và mạng nơron tích chập ( CNN ) , 1 đầu vào và 1 đầu ra , ví dụ với bài toán phân loại",RNN,acronym,sdu_aaai22_ae_vietnamese,1,0,29,32,dev,vietnamese,
"Hình 2 . 2 Các dạng bài toán RNN [ 5 ] Hình 2 . 2 cho thấy các dạng bài toán RNN như sau :  One to one : mẫu bài toán cho mạng nơ-ron thần kinh ( NN ) và mạng nơron tích chập ( CNN ) , 1 đầu vào và 1 đầu ra , ví dụ với bài toán phân loại",NN,acronym,sdu_aaai22_ae_vietnamese,1,0,147,149,dev,vietnamese,
"Hình 2 . 2 Các dạng bài toán RNN [ 5 ] Hình 2 . 2 cho thấy các dạng bài toán RNN như sau :  One to one : mẫu bài toán cho mạng nơ-ron thần kinh ( NN ) và mạng nơron tích chập ( CNN ) , 1 đầu vào và 1 đầu ra , ví dụ với bài toán phân loại",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,178,181,dev,vietnamese,
"Hình 2 . 2 Các dạng bài toán RNN [ 5 ] Hình 2 . 2 cho thấy các dạng bài toán RNN như sau :  One to one : mẫu bài toán cho mạng nơ-ron thần kinh ( NN ) và mạng nơron tích chập ( CNN ) , 1 đầu vào và 1 đầu ra , ví dụ với bài toán phân loại",mạng nơ-ron thần kinh,long_form,sdu_aaai22_ae_vietnamese,0,1,123,144,dev,vietnamese,
"Hình 2 . 2 Các dạng bài toán RNN [ 5 ] Hình 2 . 2 cho thấy các dạng bài toán RNN như sau :  One to one : mẫu bài toán cho mạng nơ-ron thần kinh ( NN ) và mạng nơron tích chập ( CNN ) , 1 đầu vào và 1 đầu ra , ví dụ với bài toán phân loại",mạng nơron tích chập,long_form,sdu_aaai22_ae_vietnamese,0,1,155,175,dev,vietnamese,
2 . Mục đích nội dung của ĐATN Tìm hiểu áp dụng các phương pháp và kỹ thuật về xử lý ngôn ngữ tự nhiên và học sâu cho bài toán nhận dạng quan hệ ẩn giữa hai câu với dữ liệu Penn Discourse Treebank nhằm cải thiện,ĐATN,acronym,sdu_aaai22_ae_vietnamese,1,0,26,30,dev,vietnamese,
"In Advances in neural information processing systems , pages 1153 – 1161 , 2015 . Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,142,153,dev,vietnamese,
"Hàm mất mát dùng để thực hiện nhiệm vụ phân loại . Với một batch N dữ liệu đầu vào ta được 2N view sau khi đi qua các phép DA , thông qua hàm mất",DA,acronym,sdu_aaai22_ae_vietnamese,1,0,123,125,dev,vietnamese,
"Tuy nhiên , các mô hình này lại bỏ qua sự liên kết giữa các từ nối với quan hệ giữa hai câu . Cụ thể , với tập dữ liệu PDTB",PDTB,acronym,sdu_aaai22_ae_vietnamese,1,0,119,123,dev,vietnamese,
kiến trúc mạng nơ-ron của các mô hình và công thức hàm dự đoán sẽ thể hiện cho tính thứ tự của hành vi tiềm ẩn và rõ ràng . 4.1 Mô hình ITE- onehot,ITE- onehot,acronym,sdu_aaai22_ae_vietnamese,0,1,136,147,dev,vietnamese,
"Để thống nhất với VD , p được chọn làm giá trị đại diện cho độ quan trọng của nơ-ron trong các phần trình bày phía dưới . Mỗi tác vụ , mô hình chỉ cần lưu lại bộ",VD,acronym,sdu_aaai22_ae_vietnamese,1,0,18,20,dev,vietnamese,
HAT 10 Tác v 10,HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,0,3,dev,vietnamese,
"[ log p(D|θ )] − KL ( qφ (θ ) | p (θ ) ) . Trong công thức biểu diễn ELBO 2. 14 , thành phần Eqφ (θ ) [ log p( D|θ ) ] chính là kỳ",ELBO,acronym,sdu_aaai22_ae_vietnamese,1,0,69,73,dev,vietnamese,
"có dạng tường minh ( PT 2.17 ) và thuận tiện cho việc tính toán , đạo hàm . Giải thuật của VCL được diễn giải trong Hình 2 . 3 .",PT,acronym,sdu_aaai22_ae_vietnamese,1,0,21,23,dev,vietnamese,
"có dạng tường minh ( PT 2.17 ) và thuận tiện cho việc tính toán , đạo hàm . Giải thuật của VCL được diễn giải trong Hình 2 . 3 .",VCL,acronym,sdu_aaai22_ae_vietnamese,1,0,91,94,dev,vietnamese,
"ITE- onehot , ITE- item_pcat , ITE - user _ item _ pcat , NMTR và MTMF • So sánh các mô hình khi số thuộc tính ẩn k thay đổi",ITE- onehot,acronym,sdu_aaai22_ae_vietnamese,0,1,0,11,dev,vietnamese,
"ITE- onehot , ITE- item_pcat , ITE - user _ item _ pcat , NMTR và MTMF • So sánh các mô hình khi số thuộc tính ẩn k thay đổi",ITE- item_pcat,acronym,sdu_aaai22_ae_vietnamese,0,1,14,28,dev,vietnamese,
"ITE- onehot , ITE- item_pcat , ITE - user _ item _ pcat , NMTR và MTMF • So sánh các mô hình khi số thuộc tính ẩn k thay đổi",ITE - user _ item _ pcat,acronym,sdu_aaai22_ae_vietnamese,0,1,31,55,dev,vietnamese,
"ITE- onehot , ITE- item_pcat , ITE - user _ item _ pcat , NMTR và MTMF • So sánh các mô hình khi số thuộc tính ẩn k thay đổi",NMTR,acronym,sdu_aaai22_ae_vietnamese,1,0,58,62,dev,vietnamese,
"ITE- onehot , ITE- item_pcat , ITE - user _ item _ pcat , NMTR và MTMF • So sánh các mô hình khi số thuộc tính ẩn k thay đổi",MTMF,acronym,sdu_aaai22_ae_vietnamese,1,0,66,70,dev,vietnamese,
"gọn hơn . Ngoài ra , mô hình hệ gợi ý dựa trên ý tưởng của mô hình BERT trong xử lý ngôn ngữ tự nhiên cũng cho kết quả tốt , mang nhiều ý nghĩa từ việc học",BERT,acronym,sdu_aaai22_ae_vietnamese,1,0,67,71,dev,vietnamese,
"đồ thị tích chập ( GCN ) vào phân loại văn bản , đồng thời đưa ra cải tiến bằng việc kết hợp mô hình này với mô hình chủ đề ( topic modeling ) để giải quyết bài toán phân loại văn bản .",GCN,acronym,sdu_aaai22_ae_vietnamese,1,0,19,22,dev,vietnamese,
"cũng xét đến việc kết hợp nhiều loại DA khác nhau : 1 . Liên quan đến không gian : cropping , resizing , cutout , rotate",DA,acronym,sdu_aaai22_ae_vietnamese,1,0,37,39,dev,vietnamese,
"ích nhất , trong đó các ma trận ban đầu có thể đại diện cho một bức ảnh hoặc một câu . Để hiểu rõ hơn ta lấy ví dụ : Hình 1 : Cơ chế nhân chập trong CNN",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,149,152,dev,vietnamese,
mô hình của ALV . b . Kết quả thử nghiệm trên Split CIFAR100 : Hình 4 . 8 đưa ra kết quả thử nghiệm trên bộ dữ liệu Split CIFAR100 của các,ALV,acronym,sdu_aaai22_ae_vietnamese,1,0,12,15,dev,vietnamese,
mô hình của ALV . b . Kết quả thử nghiệm trên Split CIFAR100 : Hình 4 . 8 đưa ra kết quả thử nghiệm trên bộ dữ liệu Split CIFAR100 của các,CIFAR100,acronym,sdu_aaai22_ae_vietnamese,1,0,52,60,dev,vietnamese,
Số điện thoại : 037 9696 690 Lớp : KHMT. 02 – K62 Mã số sinh viên : 20173264,KHMT.,acronym,sdu_aaai22_ae_vietnamese,1,0,35,39,dev,vietnamese,
"tố nhiễu vào trong bức ảnh . Trong khi đó , như mô tả bên trên , sự khác biệt giữa Variational Autoencoder ( VAE ) và mô hình Autoencoder gốc nằm ở việc xử lý đầu",VAE,acronym,sdu_aaai22_ae_vietnamese,1,0,109,112,dev,vietnamese,
"Khác với 2 mô hình được giới thiệu trên , mô hình LSTUR được xây dựng dựa trên một số luận điểm cải thiện : -",LSTUR,acronym,sdu_aaai22_ae_vietnamese,1,0,50,55,dev,vietnamese,
• số thuộc tính ẩn k ( number factors ) : số thuộc tính trong tầng ẩn cuối cùng của hai mô hình con GMF và MLP ( xem lại Hình 8 ) . Đối với mô hình,GMF,acronym,sdu_aaai22_ae_vietnamese,1,0,100,103,dev,vietnamese,
• số thuộc tính ẩn k ( number factors ) : số thuộc tính trong tầng ẩn cuối cùng của hai mô hình con GMF và MLP ( xem lại Hình 8 ) . Đối với mô hình,MLP,acronym,sdu_aaai22_ae_vietnamese,1,0,107,110,dev,vietnamese,
"phối mà VAE sử dụng để xấp xỉ phân phối hậu nghiệm . Đứng trước giả thuyết này , mô hình Denoising Variational Autoencoder ( DVAE ) đã được sủ dụng nhằm nâng cao khả năng xấp xỉ xác suất của mô hình dữ liệu gốc",VAE,acronym,sdu_aaai22_ae_vietnamese,1,0,8,11,dev,vietnamese,
"phối mà VAE sử dụng để xấp xỉ phân phối hậu nghiệm . Đứng trước giả thuyết này , mô hình Denoising Variational Autoencoder ( DVAE ) đã được sủ dụng nhằm nâng cao khả năng xấp xỉ xác suất của mô hình dữ liệu gốc",DVAE,acronym,sdu_aaai22_ae_vietnamese,1,0,125,129,dev,vietnamese,
"dữ liệu tương tác , từ đó cải thiện chất lượng gợi ý hay không ? Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 38",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,128,139,dev,vietnamese,
‘ polynomial ’ . 24 Em chọn LinearSVC ( nhân linear ) để tuning và so sánh với mô hình học HAN .,LinearSVC,acronym,sdu_aaai22_ae_vietnamese,1,0,28,37,dev,vietnamese,
‘ polynomial ’ . 24 Em chọn LinearSVC ( nhân linear ) để tuning và so sánh với mô hình học HAN .,HAN,acronym,sdu_aaai22_ae_vietnamese,1,0,91,94,dev,vietnamese,
"đều có thể tạo ra được tương tự từ việc sử dụng phép DA random cropping ( giải thích ở hình 13 , với hình nét liền là bức ảnh ban đầu còn hình nét chấm là các phần ảnh bị crop một cách ngẫu nhiên , tạo thành 2 pretext task tương tự với các",DA,acronym,sdu_aaai22_ae_vietnamese,1,0,53,55,dev,vietnamese,
quan qua Hình 2 . 2 . Hình 2 . 2 Ý tưởng trực quan của EWC . Nguồn [ 1 ] .,EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,55,58,dev,vietnamese,
"Tổng quan về SSL Khái niêm Trước tiên , đồ án sẽ trình bày một số khái niệm về SSL ở trên mạng rồi mới phân",SSL,acronym,sdu_aaai22_ae_vietnamese,1,0,13,16,train,vietnamese,
"Bayes , trong đó mỗi node trong mạng đại diện cho từng cấu trúc ngữ nghĩa ẩn của tập văn bản được sinh ra đó . Cụ thể LDA giả sử rằng mỗi văn bản d là",LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,118,121,train,vietnamese,
LDA có thể không hoạt động tốt đối với các văn bản ngắn do sự thưa thớt dữ liệu . Mô hình chủ đề Biterm ( BTM ) học các chủ đề bằng cách mô hình hóa các cặp từ,LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,0,3,train,vietnamese,
LDA có thể không hoạt động tốt đối với các văn bản ngắn do sự thưa thớt dữ liệu . Mô hình chủ đề Biterm ( BTM ) học các chủ đề bằng cách mô hình hóa các cặp từ,BTM,acronym,sdu_aaai22_ae_vietnamese,1,0,106,109,train,vietnamese,
"cho 𝜎𝑖 . Hard Attention to the Task ( HAT ) ( Joan Serra , 2018 ) xác định độ quan trọng của nơron thông qua cơ chế hard attention trên nơ-ron sau mỗi tầng . Tại mỗi tầng của mạng sẽ thêm vào một tầng task - embedding , được huấn luyện cùng với mạng nhờ sự hỗ trợ của một kỹ",HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,38,41,train,vietnamese,
"( MLM ) đều được huấn luyện không giám sát , chỉ yêu cầu dữ liệu đơn ngữ và không tận dụng được dữ liệu song ngữ có sẵn . Mô hình ngôn ngữ dịch ( TLM ) giúp cải",MLM,acronym,sdu_aaai22_ae_vietnamese,1,0,2,5,train,vietnamese,
"( MLM ) đều được huấn luyện không giám sát , chỉ yêu cầu dữ liệu đơn ngữ và không tận dụng được dữ liệu song ngữ có sẵn . Mô hình ngôn ngữ dịch ( TLM ) giúp cải",TLM,acronym,sdu_aaai22_ae_vietnamese,1,0,146,149,train,vietnamese,
"( MLM ) đều được huấn luyện không giám sát , chỉ yêu cầu dữ liệu đơn ngữ và không tận dụng được dữ liệu song ngữ có sẵn . Mô hình ngôn ngữ dịch ( TLM ) giúp cải",Mô hình ngôn ngữ dịch,long_form,sdu_aaai22_ae_vietnamese,0,1,122,143,train,vietnamese,
Công thức tường minh của đại lượng KL trong 3.14 khi xét các wij độc lập nhau :  L,KL,acronym,sdu_aaai22_ae_vietnamese,1,0,35,37,train,vietnamese,
Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 49 in short,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,61,70,train,vietnamese,
