doc_id,sentence,spanish_sentence,back_to_english_sentence,candidate,candidate_norm,best_back_translation_word,fuzz_ratio,term_failed_to_translate,is_named_entity,specialized,is_gold,gold_terms
51,"Yo, touch some grass  ","Yo, toco un poco de hierba","I, smoke a little bit of grass.",Yo,yo,of,50.000,0,0,1,0,touch some grass
51,"Yo, touch some grass  ","Yo, toco un poco de hierba","I, smoke a little bit of grass.",touch,touch,of,28.571,0,0,1,1,touch some grass
51,"Yo, touch some grass  ","Yo, toco un poco de hierba","I, smoke a little bit of grass.",some,some,smoke,66.667,0,0,1,1,touch some grass
52,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",Bro,bro,mediocre,18.182,0,0,1,0,mid
52,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
52,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
52,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
53,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Homie,homie,here,44.444,0,1,1,0,skibidi outta here
53,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
53,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
53,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
54,"Dude, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",Dude,dude,the,28.571,0,0,1,0,whole squad; waitin’
54,"Dude, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
54,"Dude, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
55,"Mate, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Mate,mate,sigma,44.444,0,0,1,0,skibidi outta here
55,"Mate, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
55,"Mate, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
55,"Mate, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
56,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
56,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
56,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
57,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Dude,dude,out,28.571,0,0,1,0,skibidi outta here
57,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
57,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
57,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
58,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
58,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
58,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
59,"Bruh, you ghosted again  ","Hombre, me has vuelto a dejar de lado de nuevo.","Man, you've left me behind again.",Bruh,bruh,behind,40.000,0,0,1,0,ghosted
59,"Bruh, you ghosted again  ","Hombre, me has vuelto a dejar de lado de nuevo.","Man, you've left me behind again.",you,you,you've,66.667,0,0,1,0,ghosted
59,"Bruh, you ghosted again  ","Hombre, me has vuelto a dejar de lado de nuevo.","Man, you've left me behind again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
60,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",Bro,bro,brother,60.000,0,0,1,0,ghosted
60,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
60,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",ghosted,ghosted,brother,42.857,0,0,1,1,ghosted
61,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",Sis,sis,yes,33.333,0,0,1,0,sus
61,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
61,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
62,"Bro, big yikes  ","Hombre, ¡gran horror!",Good heavens!,Bro,bro,good,28.571,0,1,1,0,yikes
62,"Bro, big yikes  ","Hombre, ¡gran horror!",Good heavens!,big,big,good,28.571,0,0,1,0,yikes
62,"Bro, big yikes  ","Hombre, ¡gran horror!",Good heavens!,yikes,yikes,heavens,33.333,0,0,1,1,yikes
63,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Homie,homie,here,44.444,0,1,1,0,skibidi outta here
63,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
63,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
63,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
64,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Bro,bro,grass,25.000,0,0,1,0,touch some grass
64,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
64,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
65,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Fam,fam,normal,22.222,0,0,1,0,mid
65,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
65,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
65,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
66,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Bro,bro,grass,25.000,0,0,1,0,touch some grass
66,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
66,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
67,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",Bruh,bruh,buddy,44.444,0,0,1,0,sus
67,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",pull,pull,buddy,22.222,0,0,1,0,sus
67,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",up,up,buddy,28.571,0,0,1,0,sus
67,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",sus,sus,stay,28.571,0,0,1,1,sus
68,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",Sis,sis,sis,100.000,1,0,1,0,ghosted
68,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
68,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
69,"Dude, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",Dude,dude,you,28.571,0,0,1,0,fold; IRL
69,"Dude, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
69,"Dude, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
70,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",Homie,homie,whole,60.000,0,1,1,0,whole squad; waitin’
70,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",squad,squad,buddy,40.000,0,0,1,1,whole squad; waitin’
70,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
71,"Sis, lowkey flexin’  ","Sí, estoy mostrando un poco de orgullo.","Yes, I'm showing a bit of pride.",Sis,sis,showing,40.000,0,0,1,0,lowkey; flexin’
71,"Sis, lowkey flexin’  ","Sí, estoy mostrando un poco de orgullo.","Yes, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
71,"Sis, lowkey flexin’  ","Sí, estoy mostrando un poco de orgullo.","Yes, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
72,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Homie,homie,here,44.444,0,1,1,0,skibidi outta here
72,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
72,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
72,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
73,"Fam, you ghosted again  ","Amigo, me has vuelto a dejar plantado.","Friend, you've left me hanging again.",Fam,fam,me,40.000,0,0,1,0,ghosted
73,"Fam, you ghosted again  ","Amigo, me has vuelto a dejar plantado.","Friend, you've left me hanging again.",you,you,you've,66.667,0,0,1,0,ghosted
73,"Fam, you ghosted again  ","Amigo, me has vuelto a dejar plantado.","Friend, you've left me hanging again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
74,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",Mate,mate,a,40.000,0,0,1,0,cappin’; lowkey
74,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
74,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
75,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",Dude,dude,buddy,44.444,0,0,1,0,cappin’; lowkey
75,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",cappin,cappin,annoyed,30.769,0,0,1,1,cappin’; lowkey
75,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",lowkey,lowkey,annoyed,30.769,0,0,1,1,cappin’; lowkey
76,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",Yo,yo,of,50.000,0,0,1,0,lowkey; flexin’
76,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",lowkey,lowkey,little,33.333,0,0,1,1,lowkey; flexin’
76,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",flexin,flexin,little,33.333,0,0,1,1,lowkey; flexin’
77,"Yo, big yikes  ","Yo, ¡ay caramba!","Me, oh no!",Yo,yo,oh,50.000,0,0,1,0,yikes
77,"Yo, big yikes  ","Yo, ¡ay caramba!","Me, oh no!",big,big,me,0.000,0,0,1,0,yikes
77,"Yo, big yikes  ","Yo, ¡ay caramba!","Me, oh no!",yikes,yikes,me,28.571,0,0,1,1,yikes
78,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",Sis,sis,sis,100.000,1,0,1,0,ghosted
78,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
78,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
79,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",Bruh,bruh,out,28.571,0,0,1,0,skibidi outta here
79,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
79,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
79,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
80,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Fam,fam,a,50.000,0,0,1,0,touch some grass
80,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
80,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
81,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
81,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
81,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",yikes,yikes,disgusting,26.667,0,0,1,1,yikes
82,"Mate, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",Mate,mate,a,40.000,0,0,1,0,lowkey; flexin’
82,"Mate, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
82,"Mate, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",flexin,flexin,friend,50.000,0,0,1,1,lowkey; flexin’
83,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Homie,homie,here,44.444,0,1,1,0,skibidi outta here
83,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
83,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
83,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
84,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",Bruh,bruh,buddy,44.444,0,0,1,0,sus
